Date,Open,High,Low,Close,Adj Close,Volume
2008-01-02,70.550003,70.550003,68.849998,69.160004,50.991940,6506100
2008-01-03,69.250000,69.889999,68.919998,69.230003,51.043537,3842500
2008-01-04,68.510002,69.089996,67.800003,68.010002,50.144039,5501300
2008-01-07,68.290001,68.790001,67.320000,67.839996,50.018684,6548000
2008-01-08,67.889999,68.180000,66.459999,66.669998,49.156036,5459700
2008-01-09,66.589996,67.160004,65.739998,66.709999,49.185543,5093900
2008-01-10,68.779999,70.489998,68.309998,69.660004,51.360596,12525400
2008-01-11,69.550003,70.550003,69.250000,69.589996,51.308983,7260800
2008-01-14,70.010002,70.059998,69.290001,69.919998,51.552277,5293900
2008-01-15,69.190002,69.800003,68.540001,68.959999,50.844452,6674600
2008-01-16,68.720001,69.500000,68.150002,68.629997,50.601158,6663600
2008-01-17,68.699997,69.139999,67.089996,67.169998,49.524704,9622500
2008-01-18,67.220001,68.180000,66.769997,67.160004,49.517334,7247800
2008-01-22,64.010002,67.970001,64.010002,67.540001,49.797501,8553400
2008-01-23,67.230003,71.980003,66.000000,71.629997,52.813068,10772500
2008-01-24,70.839996,71.790001,70.410004,71.220001,52.510777,6769800
2008-01-25,71.760002,71.889999,69.690002,69.970001,51.589153,5934900
2008-01-28,69.930000,71.110001,69.180000,71.050003,52.385460,6135700
2008-01-29,70.959999,71.959999,70.370003,70.919998,52.289589,6929800
2008-01-30,69.309998,73.400002,69.309998,72.019997,53.100609,8812400
2008-01-31,71.480003,73.519997,70.300003,72.970001,53.801075,8450400
2008-02-01,73.029999,73.949997,71.800003,73.779999,54.398270,4694100
2008-02-04,73.779999,73.949997,72.639999,72.720001,53.616730,3495000
2008-02-05,72.459999,72.970001,71.529999,71.750000,52.901566,5139100
2008-02-06,72.360001,72.620003,71.669998,71.760002,52.908932,3559900
2008-02-07,71.220001,72.570000,70.550003,71.739998,53.227970,5950800
2008-02-08,71.489998,71.709999,70.370003,70.580002,52.367302,4583200
2008-02-11,70.480003,71.790001,69.930000,71.410004,52.983131,5447800
2008-02-12,71.709999,72.849998,71.449997,72.470001,53.769611,5182300
2008-02-13,72.559998,73.739998,72.480003,73.510002,54.541225,6273400
2008-02-14,73.389999,73.690002,72.339996,72.339996,53.673141,3570900
2008-02-15,72.199997,72.680000,71.870003,72.419998,53.732475,3398600
2008-02-19,73.099998,73.099998,71.610001,72.230003,53.591515,4156700
2008-02-20,71.559998,72.870003,71.559998,72.639999,53.895729,3046100
2008-02-21,72.500000,73.000000,71.849998,71.900002,53.346684,3115700
2008-02-22,72.050003,72.300003,70.690002,71.889999,53.339260,4738100
2008-02-25,72.230003,72.660004,71.440002,72.480003,53.777004,4584600
2008-02-26,72.269997,72.870003,71.720001,72.529999,53.814114,3655200
2008-02-27,72.040001,73.000000,72.029999,72.309998,53.650879,2618600
2008-02-28,72.000000,72.070000,71.410004,71.750000,53.235394,3109100
2008-02-29,71.000000,71.410004,70.129997,70.239998,52.115021,6565100
2008-03-03,70.010002,70.800003,69.410004,70.610001,52.389549,4747600
2008-03-04,70.099998,71.220001,70.000000,71.050003,52.716034,5142500
2008-03-05,70.889999,72.339996,70.889999,72.300003,53.643459,7372100
2008-03-06,72.089996,72.650002,71.559998,72.040001,53.450539,5347200
2008-03-07,71.339996,72.540001,71.339996,71.959999,53.391193,5511100
2008-03-10,71.879997,72.339996,70.900002,71.190002,52.819889,5227000
2008-03-11,71.500000,72.860001,71.300003,72.790001,54.007019,6412000
